UNITID,OM1TOTLAWDP4,OM1TOTLAWDP6,OM1TOTLAWDP8,OM1TOTLENYP8,OM1TOTLENAP8,OM1TOTLENUP8,OM1TOTLCRTP8,OM1TOTLASCP8,OM1TOTLBACP8,OM1PELLAWDP4,OM1PELLAWDP6,OM1PELLAWDP8,OM1PELLENYP8,OM1PELLENAP8,OM1PELLENUP8,OM1PELLCRTP8,OM1PELLASCP8,OM1PELLBACP8,OM1NPELAWDP4,OM1NPELAWDP6,OM1NPELAWDP8,OM1NPELENYP8,OM1NPELENAP8,OM1NPELENUP8,OM1NPELCRTP8,OM1NPELASCP8,OM1NPELBACP8,OM2TOTLAWDP4,OM2TOTLAWDP6,OM2TOTLAWDP8,OM2TOTLENYP8,OM2TOTLENAP8,OM2TOTLENUP8,OM2TOTLCRTP8,OM2TOTLASCP8,OM2TOTLBACP8,OM2PELLAWDP4,OM2PELLAWDP6,OM2PELLAWDP8,OM2PELLENYP8,OM2PELLENAP8,OM2PELLENUP8,OM2PELLCRTP8,OM2PELLASCP8,OM2PELLBACP8,OM2NPELAWDP4,OM2NPELAWDP6,OM2NPELAWDP8,OM2NPELENYP8,OM2NPELENAP8,OM2NPELENUP8,OM2NPELCRTP8,OM2NPELASCP8,OM2NPELBACP8,OM3TOTLAWDP4,OM3TOTLAWDP6,OM3TOTLAWDP8,OM3TOTLENYP8,OM3TOTLENAP8,OM3TOTLENUP8,OM3TOTLCRTP8,OM3TOTLASCP8,OM3TOTLBACP8,OM3PELLAWDP4,OM3PELLAWDP6,OM3PELLAWDP8,OM3PELLENYP8,OM3PELLENAP8,OM3PELLENUP8,OM3PELLCRTP8,OM3PELLASCP8,OM3PELLBACP8,OM3NPELAWDP4,OM3NPELAWDP6,OM3NPELAWDP8,OM3NPELENYP8,OM3NPELENAP8,OM3NPELENUP8,OM3NPELCRTP8,OM3NPELASCP8,OM3NPELBACP8,OM4TOTLAWDP4,OM4TOTLAWDP6,OM4TOTLAWDP8,OM4TOTLENYP8,OM4TOTLENAP8,OM4TOTLENUP8,OM4TOTLCRTP8,OM4TOTLASCP8,OM4TOTLBACP8,OM4PELLAWDP4,OM4PELLAWDP6,OM4PELLAWDP8,OM4PELLENYP8,OM4PELLENAP8,OM4PELLENUP8,OM4PELLCRTP8,OM4PELLASCP8,OM4PELLBACP8,OM4NPELAWDP4,OM4NPELAWDP6,OM4NPELAWDP8,OM4NPELENYP8,OM4NPELENAP8,OM4NPELENUP8,OM4NPELCRTP8,OM4NPELASCP8,OM4NPELBACP8
104151,53,67,69,1,20,11,0,0,69,45,59,61,1,22,16,0,0,61,56,70,72,0,19,9,0,0,72,11,17,19,1,52,27,0,0,19,6,10,10,0,65,25,0,0,10,14,20,24,2,46,28,0,0,24,68,72,73,0,16,10,0,0,73,65,69,70,0,18,12,0,0,70,70,75,75,0,15,9,0,0,75,42,49,50,1,28,21,0,0,50,42,48,50,1,25,24,0,0,50,43,49,50,0,30,19,0,0,50
104160,28,32,34,3,19,44,4,29,,27,31,33,4,18,46,3,29,,33,34,36,2,22,40,7,29,,10,13,15,4,22,59,4,11,,9,12,14,5,15,65,3,11,,11,14,16,2,29,53,4,12,,51,54,56,2,13,29,6,50,,50,53,56,2,12,30,6,50,,53,55,57,2,16,26,7,50,,27,30,32,3,21,44,5,27,,32,36,38,3,14,46,6,32,,25,28,29,3,24,44,4,25,
104179,53,67,69,1,25,6,0,,69,45,59,61,1,28,10,0,,61,55,70,71,1,23,5,0,,71,22,37,40,1,38,21,0,,40,18,33,36,1,36,27,0,,36,25,39,42,1,40,17,0,,42,62,68,70,0,23,7,0,,70,62,67,69,0,24,7,0,,69,62,69,70,0,22,7,0,,70,35,44,47,2,28,23,0,,47,36,45,47,3,25,25,0,,47,34,44,47,1,30,22,0,,47
104346,21,24,25,1,25,50,3,22,,20,24,25,0,28,46,4,21,,21,24,24,1,21,54,2,22,,5,7,8,1,16,75,1,6,,11,12,14,0,20,66,3,11,,4,6,7,1,15,77,1,6,,20,23,23,1,49,27,4,19,,18,21,21,1,49,30,3,18,,23,26,28,1,49,22,6,22,,14,18,19,1,44,36,5,14,,18,21,21,2,41,36,7,15,,12,16,18,1,45,36,3,14,
104425,11,14,16,1,42,41,1,15,0,31,36,38,2,23,37,5,33,0,8,10,12,1,45,42,1,12,0,15,17,17,0,30,53,7,10,0,16,17,18,1,22,59,8,10,0,14,16,17,0,33,50,7,10,0,22,27,29,0,39,31,0,29,0,43,43,43,0,39,18,6,37,0,22,27,29,0,40,31,0,29,0,15,19,20,1,46,33,3,17,0,18,22,22,2,35,42,2,20,0,15,18,20,1,47,33,3,17,0
104577,24,26,27,4,23,47,15,11,0,22,26,27,2,39,33,9,18,0,24,26,27,5,16,52,18,9,0,7,8,9,4,10,77,2,7,0,6,9,12,1,28,59,6,5,0,7,8,9,4,8,79,2,7,0,44,47,47,1,52,1,2,45,0,49,49,49,0,51,0,3,46,0,37,43,43,2,53,2,0,43,0,13,17,20,3,27,49,7,13,0,24,28,28,0,68,4,8,20,0,10,15,19,3,19,59,7,12,0
104586,48,70,73,0,20,7,,0,73,38,64,69,1,22,9,,0,69,51,72,74,0,19,7,,0,74,40,40,40,0,60,0,,0,40,0,0,0,0,100,0,,0,0,50,50,50,0,50,0,,0,50,59,73,74,1,14,11,,1,73,57,71,71,0,14,14,,0,71,60,73,76,1,13,10,,1,74,25,42,50,0,8,42,,0,50,33,67,67,0,0,33,,0,67,22,33,44,0,11,44,,0,44
104708,24,27,29,4,28,40,5,24,0,21,25,27,4,27,42,4,23,0,27,30,32,3,28,37,6,25,0,9,12,13,3,27,56,5,9,0,5,9,10,5,22,64,2,8,0,11,13,15,3,30,53,6,9,0,35,38,39,2,35,24,8,31,0,31,33,34,5,32,29,5,30,0,38,42,43,0,38,19,11,31,0,15,18,18,4,41,37,6,12,0,14,15,16,4,35,45,5,11,0,16,18,19,4,43,34,7,12,0
104717,38,46,47,1,30,21,0,,47,32,40,41,1,32,26,0,,41,42,50,51,2,29,18,0,,51,1,13,16,1,26,57,0,,16,1,14,16,2,26,56,0,,16,2,11,14,1,28,58,0,,14,52,57,58,1,25,16,0,,58,42,47,49,1,30,21,0,,49,57,62,63,1,23,14,0,,63,36,43,44,1,23,32,0,,44,27,35,36,1,26,36,0,,36,47,53,54,1,18,27,0,,54
105145,26,30,31,3,28,38,17,14,0,20,24,26,4,31,39,12,14,0,33,36,36,1,25,37,22,15,0,10,13,13,3,26,59,6,7,0,10,14,14,3,29,53,5,9,0,9,12,13,3,25,60,6,6,0,49,50,51,3,22,25,20,31,0,48,50,50,2,23,25,16,34,0,50,51,52,3,21,25,25,27,0,25,28,29,3,32,36,8,21,0,22,25,27,4,32,38,8,19,0,26,29,30,2,32,35,8,22,0
105154,17,20,23,3,33,42,2,20,0,15,18,21,3,31,46,3,18,0,19,22,24,3,34,39,2,22,0,8,11,12,3,31,53,5,8,0,6,9,10,3,27,59,3,7,0,9,12,13,3,33,51,5,8,0,32,35,36,2,35,27,5,31,0,30,32,33,3,35,30,3,30,0,34,37,38,2,34,26,5,32,0,11,13,15,3,45,37,4,10,0,9,11,13,4,35,48,3,10,0,12,14,15,3,48,34,5,10,0
105206,15,17,18,4,28,49,6,12,,20,21,23,2,23,52,8,16,,11,13,13,7,34,47,4,9,,5,9,11,4,32,53,3,7,,4,10,12,6,21,61,4,8,,5,8,10,3,34,52,3,7,,42,46,47,4,23,26,4,44,,44,49,49,2,24,24,7,41,,41,43,46,5,22,27,0,46,,24,33,39,4,31,26,4,35,,29,35,39,5,25,31,6,33,,21,32,39,3,35,23,3,36,
105215,72,72,72,0,0,28,72,0,,66,66,66,0,0,34,66,0,,79,79,79,0,0,21,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,68,68,0,1,30,68,0,,65,65,65,0,1,35,65,0,,75,75,75,0,3,22,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105297,7,14,14,4,24,57,1,10,3,8,14,14,5,23,58,0,11,4,3,15,15,3,26,56,3,9,3,0,2,13,2,24,61,2,7,4,0,3,19,0,23,58,3,10,6,0,0,4,4,26,65,0,4,0,14,20,23,6,32,39,1,20,2,14,21,23,7,27,42,0,22,2,15,20,22,4,43,30,4,15,2,4,5,9,8,38,45,0,6,3,8,13,13,13,38,38,0,13,0,2,2,8,6,38,49,0,4,4
105330,45,58,60,1,27,12,0,,60,39,51,52,1,31,16,0,,52,49,62,64,0,26,10,0,,64,15,27,30,1,40,29,0,,29,16,26,28,0,44,28,0,,27,15,28,31,1,38,30,0,,30,66,69,70,0,17,13,0,,70,65,69,70,1,15,14,0,,70,66,70,71,0,18,11,0,,70,47,51,53,1,19,27,1,,52,52,56,57,0,20,22,0,,57,45,49,50,1,19,30,1,,49
105349,34,37,39,2,23,36,19,21,0,30,35,38,2,26,33,7,31,0,36,38,40,2,21,37,26,14,0,19,22,23,2,24,51,13,10,0,16,18,22,3,19,56,11,11,0,20,23,23,2,25,50,14,9,0,42,43,45,1,17,37,11,34,0,47,49,49,1,14,36,8,41,0,37,37,39,1,20,39,14,25,0,29,31,33,3,20,45,8,24,0,43,46,47,3,15,36,7,40,0,24,27,28,3,21,47,9,19,0
105428,19,22,24,3,30,42,3,22,0,17,21,24,4,31,41,2,22,0,22,24,25,1,30,44,4,21,0,7,9,10,3,27,60,2,8,0,6,9,10,3,27,59,2,8,0,7,9,10,3,27,60,3,8,0,40,42,43,2,30,25,6,37,0,35,38,40,2,30,28,4,36,0,46,47,48,2,29,21,9,38,0,15,18,19,4,43,34,5,13,0,15,18,19,5,37,39,3,16,0,16,18,19,4,46,32,6,13,0
105525,28,32,34,3,19,44,13,21,,23,27,30,3,18,49,9,21,,34,38,40,2,20,38,18,22,,12,16,18,3,19,61,8,9,,11,15,15,3,15,67,6,9,,13,17,19,3,22,57,10,9,,29,31,33,1,32,33,12,21,,28,30,32,2,33,34,7,25,,30,32,33,1,32,33,14,19,,9,11,12,2,55,32,5,6,,17,21,23,3,33,40,7,16,,8,9,10,1,59,30,5,5,
105534,74,74,74,0,0,26,64,10,0,75,75,75,0,0,25,68,7,0,70,70,70,0,1,29,53,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,72,72,0,0,28,12,31,29,69,69,69,0,0,30,15,33,22,75,75,75,0,0,25,8,29,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
105543,66,66,66,0,2,32,64,2,,68,68,68,0,1,31,67,2,,54,54,54,0,6,40,49,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,73,73,0,0,26,45,29,,73,73,73,0,0,27,47,26,,75,75,75,0,1,24,40,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105589,44,50,52,2,19,27,,,52,42,46,50,4,29,17,,,50,46,54,54,0,11,36,,,54,0,0,0,0,100,0,,,0,0,0,0,0,100,0,,,0,0,0,0,0,100,0,,,0,43,48,48,0,29,24,,,48,35,39,39,0,35,26,,,39,50,56,56,0,22,22,,,56,35,35,35,0,23,42,,,35,20,20,20,0,20,60,,,20,43,43,43,0,25,32,,,43
105659,66,66,66,0,6,28,64,1,,65,65,65,0,6,30,64,1,,69,69,69,0,7,24,67,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,66,0,7,27,41,25,,63,63,63,0,10,27,38,25,,72,72,72,0,3,25,46,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105668,72,72,73,1,12,15,69,4,0,8,11,12,1,35,52,3,9,0,91,91,92,0,4,4,90,2,0,28,29,30,2,32,36,26,4,0,7,9,10,4,35,51,4,7,0,35,36,36,2,31,31,33,3,0,62,63,63,1,18,18,54,9,0,15,18,19,3,36,42,4,15,0,85,85,85,0,8,6,79,6,0,27,28,29,3,40,29,25,4,0,6,8,8,4,42,46,3,5,0,33,34,34,2,39,25,31,3,0
105747,21,24,25,3,36,36,2,23,0,21,23,24,3,39,34,2,22,0,21,24,25,3,34,38,2,24,0,11,15,16,3,41,40,2,14,0,9,11,12,2,40,46,2,10,0,12,16,17,3,41,39,2,14,0,33,34,35,2,38,26,3,32,0,32,34,36,3,38,23,3,33,0,34,34,34,2,37,27,2,32,0,14,16,16,3,49,32,2,14,0,16,18,18,2,41,40,1,17,0,13,15,15,3,51,31,2,13,0
105792,24,26,27,3,31,39,1,26,0,23,25,26,3,28,43,1,24,0,26,28,29,2,39,30,1,28,0,6,8,9,5,26,60,1,8,0,3,4,4,7,20,69,0,4,0,9,12,12,3,32,53,2,10,0,26,29,30,5,39,27,2,28,0,23,26,27,5,45,23,1,26,0,30,32,34,4,31,31,3,31,0,9,10,11,5,49,35,2,9,0,13,14,15,7,38,41,1,14,0,7,8,8,4,56,32,3,6,0
105899,44,48,49,0,38,14,0,0,49,29,32,32,0,59,10,0,0,32,51,55,56,0,29,15,0,0,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,46,48,0,32,20,0,0,48,35,37,40,0,34,26,0,0,40,52,55,56,0,30,14,0,0,56,13,13,13,0,50,38,0,0,13,0,0,0,0,0,100,0,0,0,20,20,20,0,80,0,0,0,20
106041,74,74,74,0,0,26,16,59,,70,70,70,0,0,30,13,56,,80,80,80,0,0,20,18,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,73,73,0,1,26,14,59,,70,70,70,0,1,29,14,56,,77,77,77,0,2,21,13,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106148,38,41,43,1,19,37,13,30,0,33,36,38,1,19,42,8,30,0,44,47,49,2,19,30,18,31,0,18,21,22,3,13,62,12,11,0,18,21,23,3,11,63,14,9,0,18,21,22,2,15,60,10,12,0,43,44,45,1,20,34,18,27,0,33,34,35,1,22,41,11,24,0,53,54,54,1,17,27,25,29,0,31,34,35,2,18,45,14,21,0,29,32,34,2,15,50,11,22,0,31,35,36,2,19,43,15,21,0
106245,28,41,43,3,26,27,0,3,40,22,35,38,3,28,31,0,3,35,34,48,50,3,24,23,0,2,47,3,12,12,0,34,54,0,3,9,3,6,6,0,34,60,0,0,6,3,18,18,0,33,48,0,6,12,44,51,52,1,23,23,0,3,50,42,49,49,2,25,24,0,2,47,47,55,57,1,21,22,0,3,54,39,46,47,1,24,28,0,10,37,38,44,45,1,24,30,0,9,36,40,48,49,1,24,26,0,10,39
106263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,89,89,0,6,4,2,13,74,91,91,91,1,6,2,1,17,74,88,88,88,0,7,6,3,11,74,63,65,65,0,24,12,0,22,43,48,52,52,0,36,12,0,20,32,77,77,77,0,12,12,0,23,54
106306,1,9,21,0,13,67,,1,20,1,11,24,0,14,63,,1,23,0,0,0,0,8,92,,0,0,0,0,11,0,24,66,,8,3,0,0,15,0,35,50,,12,4,0,0,0,0,0,100,,0,0,0,0,20,0,10,70,,13,7,0,0,34,0,12,54,,22,12,0,0,0,0,6,94,,0,0,0,0,32,0,0,68,,26,5,0,0,0,0,0,100,,0,0,0,0,86,0,0,14,,71,14
106342,38,38,38,0,56,6,,,38,38,38,38,0,56,6,,,38,38,38,38,0,56,6,,,38,0,0,0,0,0,100,,,0,,,,,,,,,,0,0,0,0,0,100,,,0,74,74,74,0,0,26,,,74,64,64,64,0,0,36,,,64,80,80,80,0,0,20,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,
106397,53,69,70,1,11,18,0,,70,38,54,57,1,11,31,0,,57,56,72,74,0,11,15,0,,74,15,33,33,5,9,52,0,,33,0,20,20,0,10,70,0,,20,17,35,35,6,9,49,0,,35,58,65,66,0,10,23,0,,66,51,57,58,0,9,32,0,,58,61,69,70,1,10,19,0,,70,42,50,51,1,9,39,0,,51,39,46,48,1,10,41,0,,48,43,51,53,1,9,38,0,,53
106412,26,40,42,2,28,29,0,0,41,23,37,38,2,29,31,0,0,38,37,52,52,0,26,22,0,1,52,0,15,23,0,15,62,0,0,23,0,0,0,0,0,100,0,0,0,0,25,38,0,25,38,0,0,38,50,54,55,0,21,23,0,0,55,47,51,52,1,21,27,0,0,52,58,62,62,0,23,15,0,0,62,35,35,39,0,35,26,0,0,39,35,35,41,0,24,35,0,0,41,36,36,36,0,50,14,0,0,36
106449,43,45,45,1,19,35,15,30,,42,45,46,1,19,34,18,28,,43,45,45,1,19,35,12,33,,27,29,30,0,22,48,16,13,,26,26,26,0,18,56,15,12,,28,30,32,0,25,44,18,14,,43,44,45,1,32,23,12,33,,41,42,43,0,32,25,13,30,,44,46,47,2,31,20,11,36,,14,21,22,0,38,40,8,14,,24,24,24,0,32,45,8,16,,11,21,22,0,41,38,9,13,
106458,40,53,54,1,30,15,0,3,51,34,47,49,1,30,20,0,5,45,44,56,57,0,30,12,0,2,55,18,23,25,0,46,29,0,4,21,29,29,35,0,29,35,0,6,29,15,21,22,0,51,27,0,3,19,55,58,59,1,22,18,0,3,56,52,56,56,1,22,21,0,4,52,59,62,63,1,21,15,0,3,60,45,48,50,2,29,20,0,13,37,48,51,52,2,27,19,0,14,38,42,45,47,1,30,22,0,12,35
106467,40,52,54,2,21,23,4,12,38,33,45,48,1,23,27,5,12,31,47,59,62,2,19,18,4,12,46,19,25,32,4,7,57,7,15,10,21,24,33,5,4,57,7,19,8,16,26,30,2,12,56,8,10,12,49,54,56,1,21,23,2,7,47,47,55,56,1,21,22,1,7,47,51,54,56,0,21,23,2,6,48,45,50,51,1,24,24,2,12,36,43,49,50,2,17,31,2,14,34,47,51,51,1,29,19,3,10,38
106485,32,39,40,1,14,45,14,5,21,26,32,33,1,14,51,13,5,15,46,53,54,0,14,31,15,6,34,45,49,51,2,8,38,38,7,6,47,51,53,2,5,40,42,7,4,41,44,48,4,15,33,30,7,11,45,48,49,0,8,43,6,5,38,46,48,50,1,7,43,7,5,38,44,48,48,0,9,43,3,5,40,41,43,48,0,11,41,9,11,27,38,42,46,0,19,35,12,15,19,44,44,50,0,0,50,6,6,39
106546,59,59,59,0,12,29,59,0,,44,44,44,0,22,33,44,0,,75,75,75,0,0,25,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,83,83,0,11,6,31,52,,79,80,81,0,14,5,35,46,,84,85,85,0,9,6,28,57,,87,90,90,0,8,3,28,62,,86,86,86,0,14,0,7,79,,88,92,92,0,4,4,40,52,
106625,37,39,39,2,16,42,20,19,,27,29,30,1,17,52,12,18,,63,63,63,3,14,19,43,21,,37,38,39,4,16,41,27,12,,24,26,26,6,14,54,10,16,,47,47,48,3,18,30,39,9,,68,69,69,2,11,18,18,51,,63,64,65,2,11,22,10,55,,76,77,77,1,11,11,31,46,,45,47,47,2,25,26,11,36,,47,49,50,2,20,28,7,43,,43,45,45,2,28,25,14,31,
106704,35,50,51,1,29,19,0,1,51,26,42,43,1,33,23,0,0,43,42,56,57,0,26,17,0,1,56,24,29,35,0,53,12,0,0,35,0,0,0,0,86,14,0,0,0,40,50,60,0,30,10,0,0,60,50,55,55,0,26,18,0,1,55,46,51,51,1,26,22,0,1,50,54,59,59,0,26,14,0,0,59,26,31,31,0,44,25,0,0,31,25,31,31,0,36,33,0,0,31,26,32,32,0,49,19,0,0,32
106713,24,38,39,0,44,17,,0,39,16,27,29,0,52,19,,0,29,32,48,49,0,37,14,,0,49,0,0,0,0,33,67,,0,0,0,0,0,0,0,100,,0,0,0,0,0,0,50,50,,0,0,29,35,36,0,24,40,,0,36,18,26,28,0,29,43,,0,28,45,48,48,0,17,36,,0,48,8,26,26,2,10,63,,0,26,8,26,26,3,13,58,,0,26,8,25,25,0,4,71,,0,25
106795,46,48,50,1,7,42,19,31,,53,56,58,1,7,35,22,36,,31,33,35,0,9,56,15,20,,36,38,39,2,6,53,31,8,,41,41,43,2,7,48,41,2,,31,36,36,2,5,57,23,13,,47,47,47,0,15,38,19,28,,62,62,62,0,8,31,27,35,,29,29,29,0,24,48,10,19,,34,36,36,2,12,50,10,26,,44,44,44,11,22,22,0,44,,32,34,34,0,10,56,12,22,
106810,31,31,31,0,49,20,,7,24,29,29,29,0,44,27,,7,22,33,33,33,0,54,13,,8,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,44,44,0,0,56,,0,44,60,60,60,0,0,40,,0,60,25,25,25,0,0,75,,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
106883,37,41,42,1,8,49,21,21,,29,33,34,1,10,54,7,27,,52,54,55,0,5,40,44,11,,5,5,5,0,4,91,4,2,,0,0,0,0,0,100,0,0,,6,6,6,0,4,90,4,2,,55,55,60,0,25,15,10,50,,42,42,50,0,25,25,8,42,,75,75,75,0,25,0,13,63,,50,50,50,0,10,40,10,40,,44,44,44,0,11,44,11,33,,55,55,55,0,9,36,9,45,
106980,25,26,27,2,9,63,11,16,,29,31,31,3,8,58,13,19,,17,18,18,1,9,73,7,11,,19,22,23,0,10,68,5,17,,21,22,24,0,7,69,9,16,,17,21,21,0,13,66,2,19,,48,49,49,0,12,38,15,34,,44,47,47,0,9,44,3,44,,52,52,52,0,16,32,29,23,,36,36,38,0,7,55,9,29,,58,58,58,0,0,42,33,25,,30,30,33,0,9,58,2,30,
106999,43,45,46,2,9,43,19,28,,42,45,46,2,8,44,20,26,,44,46,46,2,12,41,15,31,,28,30,30,0,2,67,20,11,,36,36,36,0,0,64,21,14,,17,22,22,0,6,72,17,6,,65,65,67,2,14,18,15,52,,66,66,68,0,10,22,20,49,,64,64,64,4,20,12,8,56,,55,56,56,0,10,34,10,47,,64,68,68,0,16,16,8,60,,49,49,49,0,5,46,11,38,
107044,52,69,70,0,21,9,,,70,43,57,58,0,28,13,,,58,55,74,74,0,18,8,,,74,50,50,67,0,0,33,,,67,100,100,100,0,0,0,,,100,40,40,60,0,0,40,,,60,58,65,65,0,14,21,,,65,52,58,58,0,22,19,,,58,61,68,68,0,10,22,,,68,37,37,37,0,0,63,,,37,50,50,50,0,0,50,,,50,31,31,31,0,0,69,,,31
107071,29,39,40,1,20,39,0,1,40,24,34,35,1,22,42,0,0,35,35,45,47,0,17,36,0,1,46,13,13,19,0,19,63,0,0,19,13,13,25,0,25,50,0,0,25,13,13,13,0,13,75,0,0,13,46,49,50,0,11,39,0,0,49,52,53,53,0,10,36,0,0,53,37,42,44,0,12,43,0,1,43,26,30,32,0,19,49,0,0,32,27,40,40,0,20,40,0,0,40,25,25,28,0,19,53,0,0,28
107080,67,68,69,0,1,30,,,69,63,64,65,0,1,34,,,65,69,70,71,0,0,29,,,71,0,0,0,0,0,100,,,0,,,,,,,,,,0,0,0,0,0,100,,,0,28,28,28,0,3,69,,,28,67,67,67,0,0,33,,,67,25,25,25,0,3,72,,,25,0,0,0,0,0,100,,,0,,,,,,,,,,0,0,0,0,0,100,,,0
107123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34,34,0,0,66,,34,,43,43,43,0,0,57,,43,,27,27,27,0,0,73,,27,,50,50,50,0,0,50,,50,,57,57,57,0,0,43,,57,,0,0,0,0,0,100,,0,
107141,63,71,71,0,18,11,,0,71,50,60,60,0,21,18,,0,60,69,76,76,0,17,7,,0,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,63,65,1,17,18,,0,65,58,60,62,0,21,17,,0,62,62,66,67,1,13,19,,0,67,32,38,38,0,36,27,,0,38,39,44,44,0,39,17,,0,44,29,34,34,0,34,32,,0,34
107318,34,35,35,1,13,51,10,25,,32,32,32,1,11,56,10,22,,47,50,50,0,23,27,10,40,,22,26,26,0,11,63,18,8,,24,28,28,0,10,62,20,8,,18,23,23,0,14,64,14,9,,30,31,33,0,8,60,8,25,,31,32,34,0,8,58,6,28,,29,29,29,0,8,63,13,17,,27,30,30,2,18,50,18,12,,27,31,31,4,17,48,17,15,,28,28,28,0,19,53,19,8,
107327,49,53,55,1,29,16,24,31,,52,58,59,1,31,9,24,35,,43,45,47,0,25,28,23,24,,51,53,55,3,31,12,43,12,,41,46,49,8,44,0,31,18,,57,57,59,0,21,20,52,7,,33,34,34,0,13,53,16,19,,37,40,40,0,20,40,13,27,,29,29,29,0,6,65,18,12,,56,60,60,0,22,18,30,30,,44,44,44,0,28,28,11,33,,63,69,69,0,19,13,41,28,
107460,32,34,34,1,20,44,11,23,,29,31,31,1,18,50,12,19,,38,42,42,1,26,31,8,34,,29,32,32,2,11,55,19,14,,28,29,29,3,8,60,15,14,,32,38,38,0,16,46,24,14,,43,44,44,0,30,26,13,31,,47,47,47,0,24,29,13,34,,34,37,37,0,42,21,13,24,,31,43,44,1,26,29,7,37,,34,37,37,3,29,31,3,34,,29,46,48,0,25,27,9,39,
107512,60,64,64,0,22,14,,2,63,49,53,53,0,27,19,,2,52,65,69,69,0,19,11,,2,68,0,0,0,0,0,100,,0,0,,,,,,,,,,0,0,0,0,0,100,,0,0,55,56,56,0,21,23,,0,56,50,50,50,0,13,38,,0,50,56,58,58,0,24,18,,0,58,0,0,0,0,0,100,,0,0,,,,,,,,,,0,0,0,0,0,100,,0,0
107521,42,43,43,0,28,29,26,17,,40,40,40,0,29,31,27,13,,46,48,48,0,27,25,23,25,,37,37,37,0,12,52,21,15,,43,43,43,0,14,43,29,14,,32,32,32,0,10,58,16,16,,63,65,66,0,13,21,31,35,,62,66,68,0,14,18,35,32,,63,63,63,0,12,26,23,40,,42,42,42,0,27,31,15,27,,47,47,47,0,32,21,21,26,,37,37,37,0,22,41,9,28,
107549,55,59,62,0,5,33,29,33,,58,60,64,1,5,31,30,34,,42,52,52,0,3,45,23,29,,9,13,15,1,8,76,9,5,,11,14,16,2,7,75,11,5,,6,11,11,0,11,78,6,6,,86,90,93,1,3,2,40,54,,87,92,95,1,4,0,44,51,,82,87,89,2,3,6,30,60,,28,34,40,2,8,51,15,25,,40,47,55,5,5,36,21,34,,19,24,27,0,10,63,10,17,
107558,33,41,41,0,38,21,0,,41,28,34,34,0,39,27,0,,34,38,47,48,0,37,16,0,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,46,46,0,24,31,0,,46,32,36,36,0,40,24,0,,36,47,53,53,0,12,35,0,,53,0,0,0,0,50,50,0,,0,,,,,,,,,,0,0,0,0,50,50,0,,0
107585,43,45,46,1,16,37,12,34,,36,38,39,1,16,44,10,29,,54,56,56,0,16,27,14,42,,19,22,23,1,20,56,12,10,,18,22,22,0,16,62,13,9,,19,23,24,1,25,49,12,12,,37,39,39,0,31,30,9,30,,38,40,40,0,25,35,9,31,,37,38,38,0,39,23,9,29,,22,25,26,1,38,35,7,19,,23,27,27,1,34,38,5,22,,21,24,25,1,41,33,9,16,
107600,34,44,45,0,35,19,,,45,33,43,44,0,35,21,,,44,35,45,48,2,37,14,,,48,0,0,0,0,0,100,,,0,0,0,0,0,0,100,,,0,0,0,0,0,0,100,,,0,47,50,50,0,17,33,,,50,49,49,49,0,21,30,,,49,41,53,53,0,6,41,,,53,0,17,33,0,50,17,,,33,0,17,33,0,50,17,,,33,,,,,,,,,
107619,50,53,53,1,22,25,24,29,,47,49,49,1,20,29,25,24,,60,63,63,0,27,10,20,43,,26,35,35,0,4,61,26,9,,27,33,33,0,0,67,27,7,,25,38,38,0,13,50,25,13,,50,50,50,5,5,40,10,40,,53,53,53,6,0,41,12,41,,33,33,33,0,33,33,0,33,,22,28,28,0,11,61,0,28,,0,0,0,0,17,83,0,0,,33,42,42,0,8,50,0,42,
107637,30,31,33,1,7,59,13,20,,29,31,34,1,7,58,13,21,,30,30,30,3,5,63,13,18,,21,25,26,1,14,59,16,9,,21,27,29,3,11,57,21,9,,21,22,22,0,17,61,12,10,,45,47,48,1,17,34,16,32,,56,58,60,0,8,31,17,44,,33,35,35,2,25,38,15,21,,22,25,26,1,12,62,6,19,,44,47,50,0,11,39,11,39,,14,16,16,1,12,71,4,12,
